id	label_en	synonym_en	label_ja	synonym_ja
2200695	[小慢] Reticular dysgenesis		[小慢] 細網異形成症	
2200696	[小慢] Adenosine deaminase deficiency	ADA deficiency	[小慢] アデノシンデアミナーゼ欠損症	ADA欠損症
2200697	[小慢] Omenn syndrome		[小慢] オーメン症候群	Omenn症候群
2200698	[小慢] Purine nucleoside phosphorylase deficiency		[小慢] プリンヌクレオシドホスホリラーゼ欠損症	
2200699	[小慢] CD8 deficiency		[小慢] CD8欠損症	
2200700	[小慢] ZAP-70 deficiency		[小慢] ZAP-70欠損症	
2200701	[小慢] MHC class I deficiency	Major histocompatibility complex class I deficiency	[小慢] MHCクラスI欠損症	
2200702	[小慢] MHC class II deficiency	Major histocompatibility complex class II deficiency	[小慢] MHCクラスII欠損症	
2200703	[小慢] Other combined immunodeficiencies	Combined immunodeficiencies	[小慢] 1から9までに掲げるもののほか、複合免疫不全症	
2200704	[小慢] Wiskott-Aldrich syndrome		[小慢] ウィスコット・オルドリッチ症候群	Wiskott-Aldrich症候群
2200705	[小慢] Ataxia telangiectasia		[小慢] 毛細血管拡張性運動失調症	
2200706	[小慢] Nijmegen breakage syndrome		[小慢] ナイミーヘン染色体不安定症候群	Nijmegen染色体不安定症候群
2200707	[小慢] Bloom syndrome		[小慢] ブルーム症候群	Bloom症候群
2200708	[小慢] ICF syndrome		[小慢] ICF症候群	
2200709	[小慢] PMS2 deficiency		[小慢] PMS2異常症	
2200710	[小慢] RIDDLE syndrome	"Radiosensitivity, immunodeficiency dysmorphic features and learning difficulties syndrome"	[小慢] RIDDLE症候群	
2200711	[小慢] Schimke syndrome		[小慢] シムケ症候群	Schimke症候群
2200712	[小慢] Thymus hypoplasia	DiGeorge syndrome|22q11.2 deletion syndrome	[小慢] 胸腺低形成	22q11.2欠失症候群|ディ・ジョージ症候群
2200713	[小慢] Hyper-IgE syndrome		[小慢] 高IgE症候群	
2200714	[小慢] Hepatic veno-occlusive disease with immunodeficiency	VODI	[小慢] 肝中心静脈閉鎖症を伴う免疫不全症	
2200715	[小慢] Dyskeratosis congenita		[小慢] 先天性角化異常症	先天性角化不全症
2200716	[小慢] X-linked agammaglobulinemia	X-linked agammaglobulinaemia|XLA	[小慢] X連鎖無ガンマグロブリン血症	
2200717	[小慢] Common variable immunodeficiency	CVID	[小慢] 分類不能型免疫不全症	
2200718	[小慢] Hyper-IgM syndrome		[小慢] 高IgM症候群	
2200719	[小慢] Isolated IgG subclass deficiency		[小慢] IgGサブクラス欠損症	
2200720	[小慢] Selective IgA deficiency		[小慢] 選択的IgA欠損症	
2200721	[小慢] Specific antibody deficiency with normal Ig concentrations and normal numbers of B cells		[小慢] 特異抗体産生不全症	
2200722	[小慢] Transient hypogammaglobulinemia of infancy with normal numbers of B cells	Transient hypogammaglobulinaemia of infancy with normal numbers of B cells	[小慢] 乳児一過性低ガンマグロブリン血症	
2200723	[小慢] Other predominantly antibody deficiencies		[小慢] 23から29までに掲げるもののほか、液性免疫不全を主とする疾患	
2200724	[小慢] Chédiak-Higashi syndrome	CHS	[小慢] チェディアック・東症候群	Chediak-Higashi症候群
2200725	[小慢] X-linked lymphoproliferative syndrome	XLP	[小慢] X連鎖リンパ増殖症候群	
2200726	[小慢] Autoimmune lymphoproliferative syndrome	ALPS	[小慢] 自己免疫性リンパ増殖症候群	ALPS
2200727	[小慢] Other diseases of immune dysregulation		[小慢] 31から33までに掲げるもののほか、免疫調節障害	
2200745	[小慢] Severe congenital neutropenia		[小慢] 重症先天性好中球減少症	
2200746	[小慢] Cyclic neutropenia		[小慢] 周期性好中球減少症	
2200747	[小慢] Other congenital defects of neutrophil function		[小慢] 35及び36に掲げるもののほか、慢性の経過をたどる好中球減少症	
2200755	[小慢] Leukocyte adhesion deficiency	LAD	[小慢] 白血球接着不全症	
2200756	[小慢] Shwachman-Diamond syndrome	SDS	[小慢] シュワッハマン・ダイアモンド症候群	Shwachman-Diamond症候群
2200757	[小慢] Chronic granulomatous disease	CGD	[小慢] 慢性肉芽腫症	
2200758	[小慢] Myeloperoxidase deficiency		[小慢] ミエロペルオキシダーゼ欠損症	
2200759	[小慢] Mendelian susceptibility to mycobacterial disease	MSMD	[小慢] メンデル遺伝型マイコバクテリア易感染症	
2200760	[小慢] Other congenital defects of phagocyte function		[小慢] 38から42までに掲げるもののほか、白血球機能異常	
2200761	[小慢] Anhidrotic ectodermal dysplasia with immunodeficiency	EDA-ID	[小慢] 免疫不全を伴う無汗性外胚葉形成異常症	
2200762	[小慢] IRAK4 deficiency		[小慢] IRAK4欠損症	
2200763	[小慢] MyD88 deficiency		[小慢] MyD88欠損症	
2200764	[小慢] Chronic mucocutaneous candidiasis	CMC	[小慢] 慢性皮膚粘膜カンジダ症	
2200765	[小慢] Other defects in innate immunity		[小慢] 44から47までに掲げるもののほか、自然免疫異常	
2200776	[小慢] Inherited deficiency of complement system		[小慢] 先天性補体欠損症	
2200795	[小慢] Hereditary angioedema	C1 inhibitor deficiency	[小慢] 遺伝性血管性浮腫	C1インヒビター欠損症
2200796	[小慢] Other inherited deficiency of complement system		[小慢] 49及び50に掲げるもののほか、先天性補体欠損症	
2200805	[小慢] Hyper eosinophilic syndrome		[小慢] 好酸球増加症	
2200808	[小慢] Chronic active EB virus infection	CAEBV	[小慢] 慢性活動性EBウイルス感染症	
2200809	[小慢] Acquired immune deficiency syndrome	AIDS	[小慢] 後天性免疫不全症候群	
2200811	[小慢] Phenocopies of primary immunodeficiency		[小慢] 後天的な免疫系障害による免疫不全症	
2200812	[小慢] Chronic graft-versus-host disease	Chronic GVHD	[小慢] 慢性移植片対宿主病	
2200813	[小慢] Meningoencephalocele		[小慢] 髄膜脳瘤	
2200814	[小慢] Myelomeningocele		[小慢] 脊髄髄膜瘤	
2200815	[小慢] Spinal lipoma		[小慢] 脊髄脂肪腫	
2200816	[小慢] Sacrococcygeal teratoma		[小慢] 仙尾部奇形腫	
2200817	[小慢] Lissencephaly		[小慢] 滑脳症	
2200818	[小慢] Schizencephaly		[小慢] 裂脳症	
2200819	[小慢] Holoprosencephaly		[小慢] 全前脳胞症	
2200820	[小慢] Septo-optic dysplasia	De Morsier syndrome|SOD	[小慢] 中隔視神経形成異常症	ドモルシア症候群|de Morsier症候群|中隔視神経異常症|中隔視神経異形成症
2200821	[小慢] Dandy-Walker syndrome		[小慢] ダンディー・ウォーカー症候群	Dandy-Walker症候群
2200822	[小慢] Congenital hydrocephalus		[小慢] 先天性水頭症	
2200823	[小慢] Megalencephaly-capillary malformation syndrome	Megalencephaly-capillary malformation-polymicrogyria	[小慢] 巨脳症−毛細血管奇形症候群	
2200824	[小慢] Joubert syndrome related disorders		[小慢] ジュベール症候群関連疾患	Joubert症候群関連疾患
2200825	[小慢] Rett syndrome		[小慢] レット症候群	Rett症候群
2200826	[小慢] Tuberous sclerosis complex	TSC|Tuberous sclerosis	[小慢] 結節性硬化症	
2200827	[小慢] Neurocutaneous melanosis		[小慢] 神経皮膚黒色症	
2200828	[小慢] Gorlin syndrome	Basal cell nevus syndrome	[小慢] ゴーリン症候群	Gorlin症候群|基底細胞母斑症候群
2200829	[小慢] von Hippel-Lindau disease		[小慢] フォンヒッペル・リンドウ病	von Hippel-Lindau病
2200830	[小慢] Sturge-Weber syndrome		[小慢] スタージ・ウェーバー症候群	Sturge-Weber症候群
2200831	[小慢] Werner syndrome		[小慢] ウェルナー症候群	Werner症候群
2200832	[小慢] Cockayne syndrome		[小慢] コケイン症候群	Cockayne症候群
2200833	[小慢] Hutchinson-Gilford syndrome	Hutchinson-Gilford progeria syndrome|HGPS	[小慢] ハッチンソン・ギルフォード症候群	
2200834	[小慢] Canavan disease		[小慢] カナバン病	Canavan病
2200835	[小慢] Alexander disease		[小慢] アレキサンダー病	Alexander病
2200836	[小慢] Congenital hypomyelinating leukodystrophy		[小慢] 先天性大脳白質形成不全症	
2200837	[小慢] Megaloencephalic leukoencephalopathy with subcortical cysts		[小慢] 皮質下嚢胞をもつ大頭型白質脳症	
2200838	[小慢] Vanishing white matter disease		[小慢] 白質消失病	
2200839	[小慢] ATR-X syndrome	X-linked a-thalassemia/intellectual disability syndrome	[小慢] ATR-X症候群	X連鎖αサラセミア・精神遅滞症候群
2200840	[小慢] Fragile X syndrome		[小慢] 脆弱Ｘ症候群	
2200841	[小慢] Inherited glycosylphosphatidylinositol deficiency	IGD	[小慢] 先天性グリコシルホスファチジルイノシトール欠損症	先天性GPI欠損症
2200842	[小慢] Cerebral creatine deficiency syndrome		[小慢] 脳クレアチン欠乏症候群	
2200843	[小慢] Non-syndromic craniosynostosis		[小慢] 非症候性頭蓋骨縫合早期癒合症	
2200844	[小慢] Apert syndrome		[小慢] アペール症候群	Apert症候群
2200845	[小慢] Crouzon disease		[小慢] クルーゾン病	Crouzon病
2200846	[小慢] Other craniosynostosis		[小慢] 35から37までに掲げるもののほか、重度の頭蓋骨早期癒合症	
2200850	[小慢] Moyamoya disease		[小慢] もやもや病	ウィリス動脈輪閉塞症
2200851	[小慢] Cerebral arteriovenous malformation	Cerebral AVM	[小慢] 脳動静脈奇形	
2200852	[小慢] Cavernous angioma of the brain and spinal cord		[小慢] 海綿状血管腫（脳脊髄）	
2200853	[小慢] Spinal muscular atrophy		[小慢] 脊髄性筋萎縮症	
2200854	[小慢] Congenital insensitivity to pain with anhidrosis	CIPA	[小慢] 先天性無痛無汗症	
2200855	[小慢] Hereditary Motor and Sensory Neuropathy	Charcot-Marie-Tooth disease	[小慢] 遺伝性運動感覚ニューロパチー	
2200856	[小慢] Duchenne muscular dystrophy		[小慢] デュシェンヌ型筋ジストロフィー	Duchenne型筋ジストロフィー
2200857	[小慢] Emery-Dreifuss muscular dystrophy		[小慢] エメリー・ドレイフス型筋ジストロフィー	Emery-Dreifuss型筋ジストロフィー
2200858	[小慢] Limb-girdle muscular dystrophy		[小慢] 肢帯型筋ジストロフィー	
2200859	[小慢] Facioscapulohumeral muscular dystrophy	FSMD	[小慢] 顔面肩甲上腕型筋ジストロフィー	
2200860	[小慢] Fukuyama type congenital muscular dystrophy	FCMD	[小慢] 福山型先天性筋ジストロフィー	
2200861	[小慢] Merosin-deficient congenital muscular dystrophy		[小慢] メロシン欠損型先天性筋ジストロフィー	
2200862	[小慢] Ullrich congenital muscular dystrophy	Ullrich disease|Ullrich's disease	[小慢] ウルリヒ型先天性筋ジストロフィー	Ullrich型先天性筋ジストロフィー|ウルリッヒ病
2200863	[小慢] Other muscular dystrophy		[小慢] 45から51に掲げるもののほか、筋ジストロフィー	
2200867	[小慢] Myotubular myopathy	X-linked centronuclear myopathy	[小慢] ミオチュブラーミオパチー	
2200868	[小慢] Congenital fiber-type disproportion myopathy		[小慢] 先天性筋線維不均等症	先天性筋線維タイプ不均等症
2200869	[小慢] Nemaline myopathy		[小慢] ネマリンミオパチー	
2200870	[小慢] Central core disease		[小慢] セントラルコア病	
2200871	[小慢] Multicore disease		[小慢] マルチコア病	
2200872	[小慢] Minicore myopathy	Mini core disease	[小慢] ミニコア病	
2200873	[小慢] Other congenital structural myopathy		[小慢] 53から58までに掲げるもののほか、先天性ミオパチー	
2200876	[小慢] Schwartz-Jampel syndrome	SJS	[小慢] シュワルツ・ヤンペル症候群	Schwartz-Jampel症候群
2200877	[小慢] Severe myoclonic epilepsy in infancy	Dravet syndrome	[小慢] 乳児重症ミオクロニーてんかん	Dravet症候群|ドラベ症候群
2200878	[小慢] West syndrome	Infantile spasms	[小慢] 点頭てんかん	ウエスト症候群|West症候群
2200879	[小慢] Lennox-Gastaut syndrome		[小慢] レノックス・ガストー症候群	Lennox-Gastaut症候群
2200880	[小慢] Unverricht-Lundborg disease	ULD	[小慢] ウンフェルリヒト・ルントボルク病	Unverricht-Lundborg病
2200881	[小慢] Lafora disease		[小慢] ラフォラ病	Lafora病
2200882	[小慢] Spinocerebellar degeneration	SCD	[小慢] 脊髄小脳変性症	
2200883	[小慢] Alternating hemiplegia of childhood	AHC	[小慢] 小児交互性片麻痺	
2200884	[小慢] Dystonia musculorum deformans		[小慢] 変形性筋ジストニー	
2200885	[小慢] Segawa syndrome	Dopamine-responsive dystonia|DRD|Hereditary progressive dystonia with diurnal variation|HPD	[小慢] 瀬川病	
2200886	[小慢] Pantothenate kinase-associated neurodegeneration	PKAN	[小慢] パントテン酸キナーゼ関連神経変性症	
2200887	[小慢] Infantile neuroaxonal dystrophy	INAD	[小慢] 乳児神経軸索ジストロフィー	
2200888	[小慢] Infantile bilateral striatal necrosis	IBSN	[小慢] 乳児両側線条体壊死	
2200889	[小慢] Congenital herpes simplex virus infection		[小慢] 先天性ヘルペスウイルス感染症	
2200890	[小慢] Congenital rubella syndrome		[小慢] 先天性風疹症候群	
2200891	[小慢] Congenital cytomegalovirus infection		[小慢] 先天性サイトメガロウイルス感染症	
2200892	[小慢] Congenital toxoplasmosis		[小慢] 先天性トキソプラズマ感染症	
2200893	[小慢] Aicardi-Goutières Syndrome	AGS	[小慢] エカルディ・グティエール症候群	Aicardi-Goutieres症候群|Aicardi-Goutières症候群|TREX1欠損症
2200899	[小慢] Subacute sclerosing panencephalitis	SSPE	[小慢] 亜急性硬化性全脳炎	
2200900	[小慢] Rasmussen's encephalitis	Rasmussen encephalitis	[小慢] ラスムッセン脳炎	Rasmussen脳炎
2200901	[小慢] Acute encephalopathy with biphasic seizures and late reduced diffusion	AESD	[小慢] 痙攣重積型急性脳症	痙攣重積型（二相性）急性脳症
2200902	[小慢] Autoimmune encephalitis		[小慢] 自己免疫介在性脳炎・脳症	
2200903	"[小慢] Acute encephalitis with refractory, repetitive partial seizures"	AERRPS	[小慢] 難治頻回部分発作重積型急性脳炎	
2200904	[小慢] Multiple sclerosis	MS	[小慢] 多発性硬化症	
2200905	[小慢] Chronic inflammatory demyelinating polyneuropathy	CIDP	[小慢] 慢性炎症性脱髄性多発神経炎	
2200906	[小慢] Myasthenia gravis	MG	[小慢] 重症筋無力症	
2200907	[小慢] Lactose intolerance		[小慢] 乳糖不耐症	
2200908	[小慢] Congenital sucrase-isomaltase deficiency	CSID	[小慢] ショ糖イソ麦芽糖分解酵素欠損症	
2200909	[小慢] Glucose-galactose malabsorption	GGM	[小慢] 先天性グルコース・ガラクトース吸収不良症	
2200910	[小慢] Enterokinase deficiency		[小慢] エンテロキナーゼ欠損症	
2200911	[小慢] Amylase deficiency		[小慢] アミラーゼ欠損症	
2200912	[小慢] Lipase deficiency		[小慢] リパーゼ欠損症	
2200913	[小慢] Microvillus inclusion disease	Congenital microvillus atrophy	[小慢] 微絨毛封入体病	先天性微絨毛萎縮症
2200914	[小慢] Intestinal lymphangiectasia		[小慢] 腸リンパ管拡張症	
2200915	[小慢] Familial adenomatous polyposis	FAP	[小慢] 家族性腺腫性ポリポーシス	
2200916	[小慢] Juvenile polyposis		[小慢] 若年性ポリポーシス	
2200917	[小慢] Peutz-Jeghers syndrome		[小慢] ポイツ・ジェガース症候群	Peutz-Jeghers症候群
2200918	[小慢] Cowden syndrome		[小慢] カウデン症候群	Cowden症候群
2200919	[小慢] Cyclic vomiting syndrome	CVS	[小慢] 周期性嘔吐症候群	
2200920	[小慢] Ulcerative colitis		[小慢] 潰瘍性大腸炎	
2200921	[小慢] Crohn's disease		[小慢] クローン病	Crohn病
2200922	[小慢] Early-onset inflammatory bowel disease		[小慢] 早期発症型炎症性腸疾患	
2200923	[小慢] Autoimmune enteropathy		[小慢] 自己免疫性腸症	IPEX症候群
2200925	[小慢] Chronic nonspecific multiple ulcers of the small intestine	Chronic enteropathy associated with SLCO2A1|CEAS	[小慢] 非特異性多発性小腸潰瘍症	
2200926	[小慢] Acute liver failure with hepatic coma	Hepatic coma	[小慢] 急性肝不全（昏睡型）	
2200927	[小慢] Neonatal hemochromatosis	Neonatal haemochromatosis	[小慢] 新生児ヘモクロマトーシス	
2200928	[小慢] Autoimmune hepatitis	AIH	[小慢] 自己免疫性肝炎	
2200929	[小慢] Primary sclerosing cholangitis	PSC	[小慢] 原発性硬化性胆管炎	
2200930	[小慢] biliary atresia	BA	[小慢] 胆道閉鎖症	
2200931	[小慢] Alagille syndrome		[小慢] アラジール症候群	Alagille症候群
2200932	[小慢] Non-syndromic paucity of intrahepatic bile duct		[小慢] 肝内胆管減少症	非症候性肝内胆管減少症
2200933	[小慢] Progressive familial intrahepatic cholestasis	PFIC	[小慢] 進行性家族性肝内胆汁うっ滞症	
2200934	[小慢] Caroli disease		[小慢] 先天性多発肝内胆管拡張症	カロリ病|Caroli病
2200935	[小慢] Congenital biliary dilatation		[小慢] 先天性胆道拡張症	
2200936	[小慢] Congenital hepatic fibrosis	CHF	[小慢] 先天性肝線維症	
2200937	[小慢] Liver cirrhosis		[小慢] 肝硬変症	
2200938	[小慢] Portal hypertension	Banti syndrome	[小慢] 門脈圧亢進症	
2200939	[小慢] Congenital absence of portal vein	CAPV	[小慢] 先天性門脈欠損症	
2200940	[小慢] Congenital hepatoportal arteriovenous fistula		[小慢] 門脈・肝動脈瘻	
2200941	[小慢] Crigler-Najjar syndrome		[小慢] クリグラー・ナジャー症候群	Crigler-Najjar症候群
2200942	[小慢] Hereditary pancreatitis		[小慢] 遺伝性膵炎	
2200943	[小慢] Autoimmune pancreatitis		[小慢] 自己免疫性膵炎	
2200944	[小慢] Short bowel syndrome		[小慢] 短腸症	
2200945	[小慢] Hirschsprung disease	Hirschsprung's disease	[小慢] ヒルシュスプルング病	Hirschsprung病
2200946	[小慢] Chronic idiopathic intestinal pseudo-obstruction	CIIP	[小慢] 慢性特発性偽性腸閉塞症	
2200947	[小慢] Megacystis-microcolon-intestinal hypoperistalsis syndrome	MMIHS	[小慢] 巨大膀胱短小結腸腸管蠕動不全症	
2200948	[小慢] Congenital Isolated Hypoganglionosis		[小慢] 腸管神経節細胞僅少症	
2200949	[小慢] Giant hepatic hemangiomas	Giant hepatic haemangiomas|Critical infantile hepatic haemangioma	[小慢] 肝巨大血管腫	乳幼児難治性肝血管腫
2200950	[小慢] Persistent cloaca		[小慢] 総排泄腔遺残	
2200951	[小慢] Cloacal exstrophy		[小慢] 総排泄腔外反症	
2200952	[小慢] Coffin-Lowry syndrome		[小慢] コフィン・ローリー症候群	Coffin-Lowry症候群
2200953	[小慢] Sotos syndrome		[小慢] ソトス症候群	Sotos症候群
2200954	[小慢] Smith-Magenis syndrome		[小慢] スミス・マギニス症候群	Smith-Magenis症候群
2200955	[小慢] Rubinstein-Taybi syndrome		[小慢] ルビンシュタイン・テイビ症候群	Rubinstein-Taybi症候群
2200956	[小慢] Kabuki syndrome		[小慢] 歌舞伎症候群	
2200957	[小慢] Weaver syndrome		[小慢] ウィーバー症候群	Weaver症候群
2200958	[小慢] Cornelia de Lange syndrome		[小慢] コルネリア・デランゲ症候群	Cornelia de Lange症候群
2200959	[小慢] Beckwith-Wiedemann syndrome		[小慢] ベックウィズ・ヴィーデマン症候群	Beckwith-Wiedemann症候群
2200960	[小慢] Angelman syndrome		[小慢] アンジェルマン症候群	Angelman症候群
2200961	[小慢] 5p- syndrome	5p deletion syndrome	[小慢] 5p-症候群	5p欠失症候群
2200962	[小慢] 4p- Syndrome	4p deletion syndrome	[小慢] 4p-症候群	4p欠失症候群
2200963	[小慢] Trisomy 18	18 trisomy syndrome|Chromosome 18 duplication|Edwards syndrome	[小慢] 18トリソミー症候群	
2200964	[小慢] Trisomy 13	13 trisomy syndrome|Patau syndrome	[小慢] 13トリソミー症候群	
2200965	[小慢] Down syndrome	Trisomy 21	[小慢] ダウン症候群	Down症候群
2200966	[小慢] Other chromosomal abnormalities	Autosome	[小慢] 9から14までに掲げるもののほか、常染色体異常	
2200967	[小慢] CFC Syndrome	Cardio-facio-cutaneuos syndrome	[小慢] CFC症候群	cardio-facio-cutaneous症候群|心臓・顔・皮膚症候群
2200968	[小慢] Marfan syndrome		[小慢] マルファン症候群	Marfan症候群
2200969	[小慢] Loeys-Dietz syndrome		[小慢] ロイス・ディーツ症候群	
2200970	[小慢] Camurati-Engelmann disease		[小慢] カムラティ・エンゲルマン症候群	
2200971	[小慢] Costello syndrome		[小慢] コステロ症候群	Costello症候群
2200972	[小慢] CHARGE syndrome		[小慢] チャージ症候群	CHARGE症候群
2200973	[小慢] Hallermann-Streiff syndrome	HSS|Hallermann-Streiff-Francois syndrome|Oculo-mandibulo-facial syndrome	[小慢] ハーラマン・ストライフ症候群	眼・下顎・顔症候群
2200974	[小慢] Incontinentia pigmenti	Bloch-Sulzberger syndrome	[小慢] 色素失調症	
2200975	[小慢] Antley-Bixler syndrome	Antley-Bixler Syndrome Phenotype	[小慢] アントレー・ビクスラー症候群	Antley-Bixler症候群
2200976	[小慢] Pfeiffer syndrome		[小慢] ファイファー症候群	Pfeiffer症候群
2200977	[小慢] Coffin-Siris syndrome		[小慢] コフィン・シリス症候群	Coffin-Siris症候群
2200978	[小慢] Simpson-Golabi-Behmel syndrome	SGS|SGBS	[小慢] シンプソン・ゴラビ・ベーメル症候群	Simpson-Golabi-Behmel症候群
2200979	[小慢] Smith-Lemli-Opitz syndrome		[小慢] スミス・レムリ・オピッツ症候群	Smith-Lemli-Opitz症候群
2200980	[小慢] Moebius syndrome	Möbius syndrome	[小慢] メビウス症候群	Moebius症候群
2200981	[小慢] Mowat-Wilson syndrome		[小慢] モワット・ウィルソン症候群	Mowat-Wilson症候群
2200982	[小慢] Young-Simpson syndrome		[小慢] ヤング・シンプソン症候群	Young-Simpson症候群
2200983	[小慢] VATER syndrome		[小慢] VATER症候群	
2200984	[小慢] MECP2 duplication syndrome		[小慢] MECP２重複症候群	
2200985	[小慢] Takenouchi-Kosaki syndrome		[小慢] 武内・小崎症候群	
2200986	[小慢] Oculocutaneous albinism	OCA	[小慢] 眼皮膚白皮症	先天性白皮症
2200987	[小慢] Keratinopathic ichthyosis		[小慢] ケラチン症性魚鱗癬	
2200991	[小慢] Autosomal recessive congenital ichthyosis		[小慢] 常染色体劣性遺伝性魚鱗癬	
2200992	[小慢] Harlequin ichthyosis		[小慢] 道化師様魚鱗癬	
2200993	[小慢] Netherton syndrome		[小慢] ネザートン症候群	Netherton症候群
2200994	[小慢] Sjögren-Larsson syndrome	Sjogren-Larsson syndrome	[小慢] シェーグレン・ラルソン症候群	Sjögren-Larsson症候群
2200995	[小慢] Other congenital ichthyoses		[小慢] 2から6までに掲げるもののほか、先天性魚鱗癬	
2201000	[小慢] Epidermolysis bullosa		[小慢] 表皮水疱症	
2201001	[小慢] Pustular psoriasis	Generalized pustular psoriasis|GPP	[小慢] 膿疱性乾癬（汎発型）	
2201002	[小慢] Xeroderma pigmentosum	XP	[小慢] 色素性乾皮症	
2201003	[小慢] von Recklinghausen's disease	Neurofibromatosis type 1	[小慢] レックリングハウゼン病	神経線維腫症I型|Recklinghausen病
2201004	[小慢] Pachydermoperiostosis	PDP	[小慢] 肥厚性皮膚骨膜症	
2201005	[小慢] Anhidrotic ectodermal dysplasia		[小慢] 無汗性外胚葉形成不全	
2201006	[小慢] Stevens-Johnson syndrome	Toxic epidermal necrolysis|SJS	[小慢] スティーヴンス・ジョンソン症候群	Stevens-Johnson症候群|皮膚粘膜眼症候群
2201008	[小慢] Thoracic insufficiency syndrome		[小慢] 胸郭不全症候群	
2201009	[小慢] Achondroplasia		[小慢] 軟骨無形成症	
2201010	[小慢] Hypochondroplasia		[小慢] 軟骨低形成症	
2201011	[小慢] Osteogenesis imperfecta		[小慢] 骨形成不全症	
2201012	[小慢] Hypophosphatasia		[小慢] 低ホスファターゼ症	
2201013	[小慢] Osteopetrosis		[小慢] 大理石骨病	
2201014	[小慢] Multiple cartilaginous exostosis	Hereditary multiple exostosis	[小慢] 多発性軟骨性外骨腫症	
2201015	[小慢] Enchondromatosis	Ollier disease|Osteochondromatosis|Dyschondroplasia	[小慢] 内軟骨腫症	
2201016	[小慢] Type II collagenopathy		[小慢] 2型コラーゲン異常症関連疾患	
2201017	[小慢] Chondrodysplasia punctata		[小慢] 点状軟骨異形成症	
2201018	[小慢] Pseudoachondroplasia		[小慢] 偽性軟骨無形成症	
2201019	[小慢] Larsen syndrome		[小慢] ラーセン症候群	Larsen症候群
2201020	[小慢] Fibrodysplasia ossificans progressiva	FOP	[小慢] 進行性骨化性線維異形成症	
2201021	"[小慢] Transient receptor potential cation channel, vanilloid subfamily, member 4 -associated disorders"	TRPV4-associated disorders	[小慢] ＴＲＰＶ４異常症	
2201022	[小慢] Osteosclerotic diseases		[小慢] 骨硬化性疾患	
2201026	[小慢] Beals syndrome	Congenital contractural arachnodactyly	[小慢] ビールズ症候群	Beals症候群|遠位型多発性関節拘縮症9型
2201027	[小慢] Blue rubber bleb nevus syndrome		[小慢] 青色ゴムまり様母斑症候群	Bean症候群
2201028	[小慢] Gigantic venous malformation	Huge venous malformation	[小慢] 巨大静脈奇形	
2201029	[小慢] Huge arteriovenous malformation	Gigantic arteriovenous malformation	[小慢] 巨大動静脈奇形	
2201030	[小慢] Klippel-Trenaunay-Weber syndrome	Klippel–Trénaunay syndrome	[小慢] クリッペル・トレノネー・ウェーバー症候群	Klippel-Trenanay-Weber症候群
2201031	[小慢] Primary lymphedema		[小慢] 原発性リンパ浮腫	
2201032	[小慢] Lymphangioma		[小慢] リンパ管腫	
2201033	[小慢] Lymphangiomatosis		[小慢] リンパ管腫症	
2201034	[小慢] Hereditary hemorrhagic telangiectasia	HHT|Osler-Weber-Rendu disease|Hereditary haemorrhagic telangiectasia	[小慢] 遺伝性出血性末梢血管拡張症	オスラー病
2201035	[小慢] Kasabach-Merritt syndrome		[小慢] カサバッハ・メリット症候群 	Kasabach-Merritt症候群 
2201385	[小慢] Galloway-Mowat syndrome		[小慢] ギャロウェイ・モワト症候群	Galloway-Mowat症候群
2201386	[小慢] Autosomal dominant tubulointerstitial kidney disease	ADTKD	[小慢] 常染色体優性尿細管間質性腎疾患	
2201391	[小慢] Branchio-oto-renal syndrome	BOR syndrome	[小慢] 鰓耳腎症候群	BOR症候群
2201392	[小慢] Holt-Oram syndrome		[小慢] ホルト・オーラム症候群	Holt-Oram症候群|Heart-Hand症候群I型|心臓-手症候群I型
2201393	[小慢] CASK abnormality		[小慢] ＣＡＳＫ異常症	
2201394	[小慢] Hemimegaloencephaly		[小慢] 片側巨脳症	
2201395	[小慢] DDX3X-related neurodevelopmental disorder		[小慢] ＤＤＸ３Ｘ関連神経発達異常症	
2201396	[小慢] Congenital disorders of glycosylation	CDG	[小慢] 先天性グリコシル化異常症	
2201397	[小慢] Aicardi syndrome		[小慢] アイカルディ症候群	Aicardi症候群
2201398	[小慢] Ohtahara syndrome		[小慢] 大田原症候群	
2201399	[小慢] Ring chromosome 20 syndrome		[小慢] 環状20番染色体症候群	
2201400	[小慢] GRIN2B-related neurodevelopmental disorder		[小慢] ＧＲＩＮ２Ｂ関連神経発達異常症	
2201401	[小慢] Hypothalamic hamartoma syndrome		[小慢] 視床下部過誤腫症候群	
2201402	[小慢] Epileptic encephalopathy with continuous spike-and-wave during sleep		[小慢] 徐波睡眠期持続性棘徐波を示すてんかん性脳症	
2201403	[小慢] Early myoclonic encephalopathy		[小慢] 早期ミオクロニー脳症	
2201404	[小慢] PCDH19-related syndrome		[小慢] ＰＣＤＨ19関連症候群	
2201405	[小慢] PURA-related neurodevelopmental disorders		[小慢] ＰＵＲＡ関連神経発達異常症	
2201406	[小慢] Epilepsy with myoclonic absence		[小慢] ミオクロニー欠神てんかん	
2201407	[小慢] Epilepsy with myoclonic-atonic seizures		[小慢] ミオクロニー脱力発作を伴うてんかん	
2201408	[小慢] Epilepsy of infancy with migrating focal seizures	EIMFS	[小慢] 遊走性焦点発作を伴う乳児てんかん	
2201409	[小慢] Vitamine B6-dependent epilepsy		[小慢] ビタミンＢ６依存性てんかん	
